Gene,Regulation,Timepoint
lnc-TMEM132D-1,Up,4h
lnc-TMEM135-7,Up,4h
lnc-TMEM140-2,Up,4h
lnc-TMEM141-1,Up,4h
lnc-TMEM144-3,Up,4h
lnc-TMEM14A-1,Up,4h
lnc-TMEM14A-4,Up,4h
lnc-TMEM150B-2,Up,4h
lnc-TMEM155-3,Up,4h
lnc-TMEM156-2,Up,4h
lnc-TMEM161A-1,Up,4h
lnc-TMEM161B-10,Up,4h
lnc-TMEM164-1,Up,4h
lnc-TMEM164-2,Up,4h
lnc-TMEM167A-8,Up,4h
lnc-TMEM167B-1,Up,4h
lnc-TMEM168-1,Up,4h
lnc-TMEM169-5,Up,4h
lnc-TMEM17-4,Up,4h
lnc-TMEM17-5,Up,4h
lnc-TMEM171-3,Up,4h
lnc-TMEM173-1,Up,4h
lnc-TMEM176B-1,Up,4h
lnc-TMEM177-1,Up,4h
lnc-TMEM178-1,Up,4h
lnc-TMEM178-2,Up,4h
lnc-TMEM178-6,Up,4h
lnc-TMEM180-3,Up,4h
lnc-TMEM181-1,Up,4h
lnc-TMEM182-11,Up,4h
lnc-TMEM184C-1,Up,4h
lnc-TMEM185B-5,Up,4h
lnc-TMEM187-2,Up,4h
lnc-TMEM187-3,Up,4h
lnc-TMEM188-1,Up,4h
lnc-TMEM188-2,Up,4h
lnc-TMEM188-3,Up,4h
lnc-TMEM189-2,Up,4h
lnc-TMEM189-UBE2V1-4,Up,4h
lnc-TMEM206-3,Up,4h
lnc-TMEM213-3,Up,4h
lnc-TMEM218-1,Up,4h
lnc-TMEM22-2,Up,4h
lnc-TMEM232-4,Up,4h
lnc-TMEM240-1,Up,4h
lnc-TMEM242-4,Up,4h
lnc-TMEM27-1,Up,4h
lnc-TMEM30A-2,Up,4h
lnc-TMEM30B-4,Up,4h
lnc-TMEM30B-7,Up,4h
lnc-TMEM38A-2,Up,4h
lnc-TMEM39B-1,Up,4h
lnc-TMEM41B-2,Up,4h
lnc-TMEM41B-4,Up,4h
lnc-TMEM41B-5,Up,4h
lnc-TMEM43-1,Up,4h
lnc-TMEM47-1,Up,4h
lnc-TMEM50A-2,Up,4h
lnc-TMEM50B-2,Up,4h
lnc-TMEM50B-3,Up,4h
lnc-TMEM65-4,Up,4h
lnc-TMEM69-1,Up,4h
lnc-TMEM70-1,Up,4h
lnc-TMEM70-3,Up,4h
lnc-TMEM70-4,Up,4h
lnc-TMEM70-5,Up,4h
lnc-TMEM71-1,Up,4h
lnc-TMEM72-2,Up,4h
lnc-TMEM75-15,Up,4h
lnc-TMEM75-17,Up,4h
lnc-TMEM75-7,Up,4h
lnc-TMEM75-8,Up,4h
lnc-TMEM86A-3,Up,4h
lnc-TMEM86B-1,Up,4h
lnc-TMEM86B-3,Up,4h
lnc-TMEM87A-1,Up,4h
lnc-TMEM87A-2,Up,4h
lnc-TMEM88B-1,Up,4h
lnc-TMEM88B-3,Up,4h
lnc-TMLHE-3,Up,4h
lnc-TMOD1-2,Up,4h
lnc-TMPO-1,Up,4h
lnc-TMPO-2,Up,4h
lnc-TMPRSS11E-1,Up,4h
lnc-TMPRSS2-1,Up,4h
lnc-TMPRSS2-7,Up,4h
lnc-TMPRSS3-1,Up,4h
lnc-TMSL4-1,Up,4h
lnc-TMTC3-13,Up,4h
lnc-TMTC3-14,Up,4h
lnc-TMTC3-7,Up,4h
lnc-TMTC4-1,Up,4h
lnc-TMUB2-2,Up,4h
lnc-TMX2-1,Up,4h
lnc-TNFAIP6-4,Up,4h
lnc-TNFAIP6-5,Up,4h
lnc-TNFAIP8-8,Up,4h
lnc-TNFAIP8L1-2,Up,4h
lnc-TNFAIP8L2-1,Up,4h
lnc-TNFRSF10A-1,Up,4h
lnc-TNFRSF10B-1,Up,4h
lnc-TNFRSF10C-1,Up,4h
lnc-TNFRSF11A-1,Up,4h
lnc-TNFRSF13B-1,Up,4h
lnc-TNFRSF13B-5,Up,4h
lnc-TNFRSF14-4,Up,4h
lnc-TNFRSF14-5,Up,4h
lnc-TNFRSF1A-3,Up,4h
lnc-TNFSF10-2,Up,4h
lnc-TNFSF13-1,Up,4h
lnc-TNFSF14-1,Up,4h
lnc-TNFSF9-3,Up,4h
lnc-TNIP2-1,Up,4h
lnc-TNIP3-2,Up,4h
lnc-TNK2-11,Up,4h
lnc-TNN-1,Up,4h
lnc-TNP1-7,Up,4h
lnc-TNPO3-6,Up,4h
lnc-TNRC6C-3,Up,4h
lnc-TOB1-4,Up,4h
lnc-TOE1-1,Up,4h
lnc-TOM1L1-2,Up,4h
lnc-TOM1L1-9,Up,4h
lnc-TOM1L2-1,Up,4h
lnc-TOM1L2-6,Up,4h
lnc-TOMM20-1,Up,4h
lnc-TOMM20-2,Up,4h
lnc-TOMM20-4,Up,4h
lnc-TOMM20L-6,Up,4h
lnc-TOMM22-2,Up,4h
lnc-TOMM22-3,Up,4h
lnc-TOMM7-5,Up,4h
lnc-TOP1-4,Up,4h
lnc-TOP1MT-2,Up,4h
lnc-TOPBP1-3,Up,4h
lnc-TOR1AIP1-2,Up,4h
lnc-TOR1AIP1-3,Up,4h
lnc-TOR1AIP2-5,Up,4h
lnc-TOR1AIP2-6,Up,4h
lnc-TOR3A-1,Up,4h
lnc-TOX3-7,Up,4h
lnc-TP53BP1-4,Up,4h
lnc-TP53BP2-4,Up,4h
lnc-TP53BP2-6,Up,4h
lnc-TP53BP2-7,Up,4h
lnc-TP53I11-6,Up,4h
lnc-TP53I13-1,Up,4h
lnc-TPCN2-11,Up,4h
lnc-TPD52-2,Up,4h
lnc-TPD52L3-2,Up,4h
lnc-TPH2-2,Up,4h
lnc-TPK1-2,Up,4h
lnc-TPM1-1,Up,4h
lnc-TPM1-2,Up,4h
lnc-TPP2-5,Up,4h
lnc-TPPP-1,Up,4h
lnc-TPPP3-2,Up,4h
lnc-TPRA1-1,Up,4h
lnc-TPRKB-2,Up,4h
lnc-TPSAB1-1,Up,4h
lnc-TPST1-1,Up,4h
lnc-TPST1-5,Up,4h
lnc-TPST2-1,Up,4h
lnc-TPTE-1,Up,4h
lnc-TPTE-10,Up,4h
lnc-TPTE-7,Up,4h
lnc-TPTE2-1,Up,4h
lnc-TPTE2-4,Up,4h
lnc-TPTE2-5,Up,4h
lnc-TRAF3IP1-2,Up,4h
lnc-TRAF3IP2-3,Up,4h
lnc-TRAF5-1,Up,4h
lnc-TRAF5-10,Up,4h
lnc-TRAF6-2,Up,4h
lnc-TRAF7-1,Up,4h
lnc-TRAK1-1,Up,4h
lnc-TRAK1-4,Up,4h
lnc-TRAK1-8,Up,4h
lnc-TRAM1-2,Up,4h
lnc-TRAM1-4,Up,4h
lnc-TRAM1L1-3,Up,4h
lnc-TRAPPC12-1,Up,4h
lnc-TRAPPC4-1,Up,4h
lnc-TRAPPC5-1,Up,4h
lnc-TRAPPC6A-1,Up,4h
lnc-TRAPPC8-4,Up,4h
lnc-TRAT1-9,Up,4h
lnc-TRDMT1-1,Up,4h
lnc-TREX1-2,Up,4h
lnc-TREX1-4,Up,4h
lnc-TRH-5,Up,4h
lnc-TRIB1-5,Up,4h
lnc-TRIB3-1,Up,4h
lnc-TRIM13-1,Up,4h
lnc-TRIM23-1,Up,4h
lnc-TRIM24-1,Up,4h
lnc-TRIM24-4,Up,4h
lnc-TRIM24-5,Up,4h
lnc-TRIM25-1,Up,4h
lnc-TRIM26-2,Up,4h
lnc-TRIM27-20,Up,4h
lnc-TRIM27-3,Up,4h
lnc-TRIM28-1,Up,4h
lnc-TRIM29-3,Up,4h
lnc-TRIM29-6,Up,4h
lnc-TRIM3-1,Up,4h
lnc-TRIM32-12,Up,4h
lnc-TRIM32-5,Up,4h
lnc-TRIM36-4,Up,4h
lnc-TRIM39-1,Up,4h
lnc-TRIM39-2,Up,4h
lnc-TRIM41-1,Up,4h
lnc-TRIM41-2,Up,4h
lnc-TRIM41-3,Up,4h
lnc-TRIM56-1,Up,4h
lnc-TRIM59-1,Up,4h
lnc-TRIM59-2,Up,4h
lnc-TRIM59-3,Up,4h
lnc-TRIM6-1,Up,4h
lnc-TRIM60-1,Up,4h
lnc-TRIM61-5,Up,4h
lnc-TRIM61-6,Up,4h
lnc-TRIM62-3,Up,4h
lnc-TRIM62-4,Up,4h
lnc-TRIM63-1,Up,4h
lnc-TRIM64B-5,Up,4h
lnc-TRIM65-1,Up,4h
lnc-TRIM69-2,Up,4h
lnc-TRIM72-2,Up,4h
lnc-TRIML1-7,Up,4h
lnc-TRIML1-9,Up,4h
lnc-TRIML2-6,Up,4h
lnc-TRIP10-3,Up,4h
lnc-TRIP10-4,Up,4h
lnc-TRIP4-2,Up,4h
lnc-TRMT1-1,Up,4h
lnc-TRMT112-2,Up,4h
lnc-TRMT1L-3,Up,4h
lnc-TRMT2A-1,Up,4h
lnc-TRMT2A-2,Up,4h
lnc-TRMT2B-1,Up,4h
lnc-TRMT61B-7,Up,4h
lnc-TRMU-1,Up,4h
lnc-TRPM1-3,Up,4h
lnc-TRPM4-2,Up,4h
lnc-TRPM7-2,Up,4h
lnc-TRPT1-1,Up,4h
lnc-TRPT1-3,Up,4h
lnc-TRPV2-2,Up,4h
lnc-TRPV2-3,Up,4h
lnc-TRUB2-4,Up,4h
lnc-TRUB2-5,Up,4h
lnc-TRUB2-6,Up,4h
lnc-TRUB2-7,Up,4h
lnc-TSC22D2-1,Up,4h
lnc-TSEN2-4,Up,4h
lnc-TSEN2-5,Up,4h
lnc-TSEN54-2,Up,4h
lnc-TSHB-4,Up,4h
lnc-TSHR-2,Up,4h
lnc-TSHZ3-1,Up,4h
lnc-TSN-10,Up,4h
lnc-TSN-2,Up,4h
lnc-TSPAN11-11,Up,4h
lnc-TSPAN11-2,Up,4h
lnc-TSPAN13-3,Up,4h
lnc-TSPAN18-2,Up,4h
lnc-TSPAN18-3,Up,4h
lnc-TSPAN8-2,Up,4h
lnc-TSPAN8-3,Up,4h
lnc-TSPY10-12,Up,4h
lnc-TSPYL2-1,Up,4h
lnc-TSPYL2-2,Up,4h
lnc-TSPYL4-2,Up,4h
lnc-TSR2-5,Up,4h
lnc-TSSC1-3,Up,4h
lnc-TSSK2-2,Up,4h
lnc-TSSK2-3,Up,4h
lnc-TSSK2-4,Up,4h
lnc-TSSK6-1,Up,4h
lnc-TTC23-2,Up,4h
lnc-TTC23-4,Up,4h
lnc-TTC24-1,Up,4h
lnc-TTC26-4,Up,4h
lnc-TTC28-1,Up,4h
lnc-TTC3-4,Up,4h
lnc-TTC3-5,Up,4h
lnc-TTC31-1,Up,4h
lnc-TTC33-2,Up,4h
lnc-TTC36-2,Up,4h
lnc-TTC39A-1,Up,4h
lnc-TTC39B-1,Up,4h
lnc-TTC39B-5,Up,4h
lnc-TTC4-2,Up,4h
lnc-TTC5-3,Up,4h
lnc-TTC5-4,Up,4h
lnc-TTF2-3,Up,4h
lnc-TTI1-1,Up,4h
lnc-TTI2-1,Up,4h
lnc-TTLL4-1,Up,4h
lnc-TTLL5-2,Up,4h
lnc-TTPA-6,Up,4h
lnc-TTPA-7,Up,4h
lnc-TTPAL-1,Up,4h
lnc-TTR-1,Up,4h
lnc-TTR-3,Up,4h
lnc-TTYH1-4,Up,4h
lnc-TTYH2-1,Up,4h
lnc-TTYH3-2,Up,4h
lnc-TUB-3,Up,4h
lnc-TUBA1C-1,Up,4h
lnc-TUBA1C-3,Up,4h
lnc-TUBA3C-16,Up,4h
lnc-TUBB-14,Up,4h
lnc-TUBB2A-1,Up,4h
lnc-TUBB2A-6,Up,4h
lnc-TUBB2A-7,Up,4h
lnc-TUBB2B-11,Up,4h
lnc-TUBB3-3,Up,4h
lnc-TUBE1-1,Up,4h
lnc-TUBGCP3-1,Up,4h
lnc-TUBGCP6-5,Up,4h
lnc-TUFM-1,Up,4h
lnc-TUFM-4,Up,4h
lnc-TULP2-1,Up,4h
lnc-TULP2-4,Up,4h
lnc-TULP4-1,Up,4h
lnc-TUSC3-4,Up,4h
lnc-TUSC5-5,Up,4h
lnc-TWIST1-1,Up,4h
lnc-TWIST1-5,Up,4h
lnc-TXLNB-3,Up,4h
lnc-TXNDC12-2,Up,4h
lnc-TXNDC12-3,Up,4h
lnc-TXNDC15-1,Up,4h
lnc-TXNDC16-3,Up,4h
lnc-TXNDC2-1,Up,4h
lnc-TXNDC2-7,Up,4h
lnc-TXNDC5-2,Up,4h
lnc-TXNDC5-4,Up,4h
lnc-TXNDC9-2,Up,4h
lnc-TXNRD1-5,Up,4h
lnc-TYW1-2,Up,4h
lnc-U2AF1-1,Up,4h
lnc-U2AF1L4-1,Up,4h
lnc-U2AF1L4-2,Up,4h
lnc-U2AF1L4-3,Up,4h
lnc-U2AF2-1,Up,4h
lnc-U47924.25.1-4,Up,4h
lnc-U82695.9.1-1,Up,4h
lnc-UAP1-4,Up,4h
lnc-UAP1L1-1,Up,4h
lnc-UAP1L1-2,Up,4h
lnc-UBA2-1,Up,4h
lnc-UBA6-3,Up,4h
lnc-UBAC1-2,Up,4h
lnc-UBAP1-5,Up,4h
lnc-UBAP2-1,Up,4h
lnc-UBB-1,Up,4h
lnc-UBB-2,Up,4h
lnc-UBB-5,Up,4h
lnc-UBC-1,Up,4h
lnc-UBE2B-5,Up,4h
lnc-UBE2D2-4,Up,4h
lnc-UBE2E2-5,Up,4h
lnc-UBE2E2-6,Up,4h
lnc-UBE2E3-5,Up,4h
lnc-UBE2I-2,Up,4h
lnc-UBE2N-2,Up,4h
lnc-UBE2O-2,Up,4h
lnc-UBE2Z-2,Up,4h
lnc-UBE3A-3,Up,4h
lnc-UBE3C-4,Up,4h
lnc-UBE3C-8,Up,4h
lnc-UBFD1-1,Up,4h
lnc-UBL3-6,Up,4h
lnc-UBL5-2,Up,4h
lnc-UBL5-3,Up,4h
lnc-UBP1-1,Up,4h
lnc-UBP1-4,Up,4h
lnc-UBQLN2-6,Up,4h
lnc-UBR4-1,Up,4h
lnc-UBTD2-1,Up,4h
lnc-UBTF-1,Up,4h
lnc-UBXN11-2,Up,4h
lnc-UBXN4-1,Up,4h
lnc-UCHL3-13,Up,4h
lnc-UCHL3-4,Up,4h
lnc-UCHL5-6,Up,4h
lnc-UCK1-1,Up,4h
lnc-UCK1-3,Up,4h
lnc-UCN3-2,Up,4h
lnc-UCP3-3,Up,4h
lnc-UEVLD-2,Up,4h
lnc-UEVLD-3,Up,4h
lnc-UEVLD-5,Up,4h
lnc-UGDH-1,Up,4h
lnc-UGDH-2,Up,4h
lnc-UGDH-3,Up,4h
lnc-UGGT1-2,Up,4h
lnc-UGGT1-3,Up,4h
lnc-UGGT1-5,Up,4h
lnc-UGP2-4,Up,4h
lnc-UGP2-5,Up,4h
lnc-UGT2A3-7,Up,4h
lnc-UGT2B7-1,Up,4h
lnc-UGT3A2-3,Up,4h
lnc-UGT8-9,Up,4h
lnc-ULBP2-6,Up,4h
lnc-ULK2-5,Up,4h
lnc-ULK2-6,Up,4h
lnc-ULK4-11,Up,4h
lnc-UMODL1-2,Up,4h
lnc-UMPS-3,Up,4h
lnc-UNC13A-2,Up,4h
lnc-UNC45A-1,Up,4h
lnc-UNC50-3,Up,4h
lnc-UNC5B-1,Up,4h
lnc-UNC5CL-5,Up,4h
lnc-UNC93B1-2,Up,4h
lnc-UNC93B1-5,Up,4h
lnc-UPB1-2,Up,4h
lnc-UPF1-1,Up,4h
lnc-UPK3A-4,Up,4h
lnc-UPK3B-1,Up,4h
lnc-UQCRFS1-7,Up,4h
lnc-UQCRFS1-8,Up,4h
lnc-UQCRFS1-9,Up,4h
lnc-USH2A-4,Up,4h
lnc-USO1-2,Up,4h
lnc-USP10-3,Up,4h
lnc-USP11-2,Up,4h
lnc-USP12-3,Up,4h
lnc-USP12-5,Up,4h
lnc-USP13-5,Up,4h
lnc-USP14-3,Up,4h
lnc-USP16-12,Up,4h
lnc-USP16-3,Up,4h
lnc-USP24-4,Up,4h
lnc-USP26-3,Up,4h
lnc-USP28-1,Up,4h
lnc-USP28-4,Up,4h
lnc-USP33-1,Up,4h
lnc-USP34-1,Up,4h
lnc-USP35-1,Up,4h
lnc-USP35-11,Up,4h
lnc-USP35-17,Up,4h
lnc-USP36-1,Up,4h
lnc-USP41-1,Up,4h
lnc-USP42-3,Up,4h
lnc-USP45-3,Up,4h
lnc-USP46-1,Up,4h
lnc-USP46-3,Up,4h
lnc-USP47-2,Up,4h
lnc-USP49-1,Up,4h
lnc-USP50-2,Up,4h
lnc-USP50-5,Up,4h
lnc-USP51-1,Up,4h
lnc-USP53-1,Up,4h
lnc-USP54-1,Up,4h
lnc-USP6-1,Up,4h
lnc-USP6-3,Up,4h
lnc-USP7-1,Up,4h
lnc-USP8-1,Up,4h
lnc-USP8-2,Up,4h
lnc-USP9X-4,Up,4h
lnc-USP9Y-4,Up,4h
lnc-USPL1-3,Up,4h
lnc-UST-2,Up,4h
lnc-UTP11L-7,Up,4h
lnc-UTP15-1,Up,4h
lnc-UTP23-3,Up,4h
lnc-UTRN-1,Up,4h
lnc-UXS1-5,Up,4h
lnc-VAC14-1,Up,4h
lnc-VAMP1-1,Up,4h
lnc-VAMP2-2,Up,4h
lnc-VAMP2-5,Up,4h
lnc-VAPB-1,Up,4h
lnc-VASN-1,Up,4h
lnc-VAT1-1,Up,4h
lnc-VAV2-1,Up,4h
lnc-VAX1-2,Up,4h
lnc-VCP-3,Up,4h
lnc-VCP-4,Up,4h
lnc-VEPH1-2,Up,4h
lnc-VEZF1-2,Up,4h
lnc-VGLL3-10,Up,4h
lnc-VGLL4-2,Up,4h
lnc-VGLL4-3,Up,4h
lnc-VIM-1,Up,4h
lnc-VIP-1,Up,4h
lnc-VKORC1L1-5,Up,4h
lnc-VKORC1L1-7,Up,4h
lnc-VLDLR-4,Up,4h
lnc-VMP1-7,Up,4h
lnc-VN1R2-1,Up,4h
lnc-VN1R2-12,Up,4h
lnc-VN1R2-5,Up,4h
lnc-VN1R2-6,Up,4h
lnc-VN1R2-8,Up,4h
lnc-VN1R2-9,Up,4h
lnc-VOPP1-5,Up,4h
lnc-VPREB1-7,Up,4h
lnc-VPS13A-2,Up,4h
lnc-VPS13A-3,Up,4h
lnc-VPS13B-1,Up,4h
lnc-VPS13C-3,Up,4h
lnc-VPS13D-1,Up,4h
lnc-VPS33B-7,Up,4h
lnc-VPS39-1,Up,4h
lnc-VPS45-1,Up,4h
lnc-VPS52-1,Up,4h
lnc-VPS54-4,Up,4h
lnc-VPS54-7,Up,4h
lnc-VPS54-9,Up,4h
lnc-VRK1-5,Up,4h
lnc-VRK2-1,Up,4h
lnc-VRK2-14,Up,4h
lnc-VRK2-5,Up,4h
lnc-VRK3-1,Up,4h
lnc-VRK3-2,Up,4h
lnc-VSIG1-1,Up,4h
lnc-VSIG10-4,Up,4h
lnc-VSIG4-1,Up,4h
lnc-VSIG8-2,Up,4h
lnc-VSNL1-5,Up,4h
lnc-VSTM4-1,Up,4h
lnc-VSTM5-1,Up,4h
lnc-VTI1A-1,Up,4h
lnc-VWC2L-3,Up,4h
lnc-VWDE-2,Up,4h
lnc-VWF-2,Up,4h
lnc-WARS-2,Up,4h
lnc-WARS2-4,Up,4h
lnc-WAS-2,Up,4h
lnc-WASF3-2,Up,4h
lnc-WBP1-1,Up,4h
lnc-WBSCR16-1,Up,4h
lnc-WBSCR16-3,Up,4h
lnc-WBSCR22-2,Up,4h
lnc-WDFY1-1,Up,4h
lnc-WDPCP-1,Up,4h
lnc-WDR1-9,Up,4h
lnc-WDR13-1,Up,4h
lnc-WDR25-3,Up,4h
lnc-WDR26-1,Up,4h
lnc-WDR3-1,Up,4h
lnc-WDR34-1,Up,4h
lnc-WDR34-2,Up,4h
lnc-WDR45L-1,Up,4h
lnc-WDR45L-4,Up,4h
lnc-WDR47-1,Up,4h
lnc-WDR5-3,Up,4h
lnc-WDR5-6,Up,4h
lnc-WDR52-3,Up,4h
lnc-WDR54-2,Up,4h
lnc-WDR5B-1,Up,4h
lnc-WDR64-2,Up,4h
lnc-WDR67-1,Up,4h
lnc-WDR73-1,Up,4h
lnc-WDR73-10,Up,4h
lnc-WDR73-11,Up,4h
lnc-WDR73-3,Up,4h
lnc-WDR73-7,Up,4h
lnc-WDR73-9,Up,4h
lnc-WDR74-1,Up,4h
lnc-WDR77-1,Up,4h
lnc-WDR77-2,Up,4h
lnc-WDR81-1,Up,4h
lnc-WDR87-1,Up,4h
lnc-WDR91-2,Up,4h
lnc-WDSUB1-1,Up,4h
lnc-WDYHV1-1,Up,4h
lnc-WFIKKN1-1,Up,4h
lnc-WFIKKN2-1,Up,4h
lnc-WFIKKN2-3,Up,4h
lnc-WHSC1L1-10,Up,4h
lnc-WHSC1L1-12,Up,4h
lnc-WHSC1L1-5,Up,4h
lnc-WHSC1L1-9,Up,4h
lnc-WHSC2-6,Up,4h
lnc-WI2-3658N16.1.1-1,Up,4h
lnc-WIBG-1,Up,4h
lnc-WISP1-2,Up,4h
lnc-WISP1-9,Up,4h
lnc-WNK1-3,Up,4h
lnc-WNT5B-3,Up,4h
lnc-WRAP73-4,Up,4h
lnc-WRB-4,Up,4h
lnc-WRB-6,Up,4h
lnc-WRB-8,Up,4h
lnc-WRNIP1-13,Up,4h
lnc-WRNIP1-34,Up,4h
lnc-WRNIP1-35,Up,4h
lnc-WSB1-5,Up,4h
lnc-WSB1-7,Up,4h
lnc-WSB2-5,Up,4h
lnc-WWC2-4,Up,4h
lnc-WWC2-6,Up,4h
lnc-WWOX-4,Up,4h
lnc-WWP1-2,Up,4h
lnc-WWP1-3,Up,4h
lnc-WWP2-1,Up,4h
lnc-WWP2-2,Up,4h
lnc-WWTR1-1,Up,4h
lnc-XAGE1A-1,Up,4h
lnc-XAGE1D-1,Up,4h
lnc-XAGE1E-1,Up,4h
lnc-XAGE2B-2,Up,4h
lnc-XAGE3-1,Up,4h
lnc-XAGE3-2,Up,4h
lnc-XAGE5-3,Up,4h
lnc-XCL2-4,Up,4h
lnc-XCR1-2,Up,4h
lnc-XPC-1,Up,4h
lnc-XPC-4,Up,4h
lnc-XPNPEP3-2,Up,4h
lnc-XPNPEP3-4,Up,4h
lnc-XPO4-3,Up,4h
lnc-XPO5-1,Up,4h
lnc-XPOT-4,Up,4h
lnc-XRCC1-2,Up,4h
lnc-XRCC2-5,Up,4h
lnc-XRCC2-6,Up,4h
lnc-XRCC2-7,Up,4h
lnc-XRCC3-2,Up,4h
lnc-XRCC5-1,Up,4h
lnc-XRCC5-3,Up,4h
lnc-XRCC6-1,Up,4h
lnc-XRN2-11,Up,4h
lnc-XRN2-2,Up,4h
lnc-XRRA1-1,Up,4h
lnc-XXYLT1-2,Up,4h
lnc-XXbac-B461K10.4.1-2,Up,4h
lnc-XXbac-BPG300A18.12.1-1,Up,4h
lnc-XYLT1-2,Up,4h
lnc-YAE1D1-1,Up,4h
lnc-YAF2-1,Up,4h
lnc-YBEY-2,Up,4h
lnc-YDJC-1,Up,4h
lnc-YEATS2-1,Up,4h
lnc-YES1-5,Up,4h
lnc-YIF1A-1,Up,4h
lnc-YIF1A-6,Up,4h
lnc-YIPF1-2,Up,4h
lnc-YIPF2-1,Up,4h
lnc-YIPF3-1,Up,4h
lnc-YIPF4-1,Up,4h
lnc-YIPF6-1,Up,4h
lnc-YPEL2-1,Up,4h
lnc-YPEL5-5,Up,4h
lnc-YSK4-1,Up,4h
lnc-YSK4-2,Up,4h
lnc-YTHDC1-1,Up,4h
lnc-YWHAG-1,Up,4h
lnc-YWHAZ-2,Up,4h
lnc-YWHAZ-3,Up,4h
lnc-YWHAZ-4,Up,4h
lnc-YWHAZ-7,Up,4h
lnc-ZAP70-2,Up,4h
lnc-ZAP70-3,Up,4h
lnc-ZBED5-1,Up,4h
lnc-ZBED5-3,Up,4h
lnc-ZBED5-5,Up,4h
lnc-ZBP1-2,Up,4h
lnc-ZBTB1-1,Up,4h
lnc-ZBTB11-1,Up,4h
lnc-ZBTB17-2,Up,4h
lnc-ZBTB17-3,Up,4h
lnc-ZBTB17-4,Up,4h
lnc-ZBTB2-6,Up,4h
lnc-ZBTB20-1,Up,4h
lnc-ZBTB25-2,Up,4h
lnc-ZBTB33-1,Up,4h
lnc-ZBTB37-4,Up,4h
lnc-ZBTB41-4,Up,4h
lnc-ZBTB41-6,Up,4h
lnc-ZBTB41-7,Up,4h
lnc-ZBTB49-2,Up,4h
lnc-ZBTB7C-2,Up,4h
lnc-ZBTB7C-5,Up,4h
lnc-ZC3H11A-1,Up,4h
lnc-ZC3H12A-1,Up,4h
lnc-ZC3H12B-11,Up,4h
lnc-ZC3H12B-12,Up,4h
lnc-ZC3H12B-16,Up,4h
lnc-ZC3H12B-2,Up,4h
lnc-ZC3H12B-8,Up,4h
lnc-ZC3H12C-1,Up,4h
lnc-ZC3H12D-12,Up,4h
lnc-ZC3H12D-14,Up,4h
lnc-ZC3H12D-9,Up,4h
lnc-ZC3H3-1,Up,4h
lnc-ZC3H4-1,Up,4h
lnc-ZC3H6-3,Up,4h
lnc-ZC3HAV1-3,Up,4h
lnc-ZC3HAV1-4,Up,4h
lnc-ZC3HC1-2,Up,4h
lnc-ZC3HC1-4,Up,4h
lnc-ZCCHC10-1,Up,4h
lnc-ZCCHC10-3,Up,4h
lnc-ZCCHC10-4,Up,4h
lnc-ZCCHC12-1,Up,4h
lnc-ZCCHC13-13,Up,4h
lnc-ZCCHC13-14,Up,4h
lnc-ZCCHC13-15,Up,4h
lnc-ZCCHC13-17,Up,4h
lnc-ZCCHC13-9,Up,4h
lnc-ZCCHC17-10,Up,4h
lnc-ZCCHC2-1,Up,4h
lnc-ZCCHC24-3,Up,4h
lnc-ZCCHC24-7,Up,4h
lnc-ZCCHC6-1,Up,4h
lnc-ZCCHC7-2,Up,4h
lnc-ZCWPW1-1,Up,4h
lnc-ZCWPW1-2,Up,4h
lnc-ZDHHC14-2,Up,4h
lnc-ZDHHC15-1,Up,4h
lnc-ZDHHC15-2,Up,4h
lnc-ZDHHC15-3,Up,4h
lnc-ZDHHC17-16,Up,4h
lnc-ZDHHC19-1,Up,4h
lnc-ZDHHC2-2,Up,4h
lnc-ZDHHC2-3,Up,4h
lnc-ZDHHC21-1,Up,4h
lnc-ZDHHC22-1,Up,4h
lnc-ZDHHC23-2,Up,4h
lnc-ZDHHC6-1,Up,4h
lnc-ZDHHC6-4,Up,4h
lnc-ZDHHC7-2,Up,4h
lnc-ZEB2-19,Up,4h
lnc-ZFAND1-1,Up,4h
lnc-ZFAND3-2,Up,4h
lnc-ZFAND4-1,Up,4h
lnc-ZFAT-1,Up,4h
lnc-ZFAT-10,Up,4h
lnc-ZFC3H1-11,Up,4h
lnc-ZFC3H1-4,Up,4h
lnc-ZFP1-2,Up,4h
lnc-ZFP1-4,Up,4h
lnc-ZFP14-1,Up,4h
lnc-ZFP3-3,Up,4h
lnc-ZFP36L1-8,Up,4h
lnc-ZFP37-2,Up,4h
lnc-ZFP42-7,Up,4h
lnc-ZFP42-9,Up,4h
lnc-ZFP57-11,Up,4h
lnc-ZFP57-14,Up,4h
lnc-ZFP57-7,Up,4h
lnc-ZFP62-2,Up,4h
lnc-ZFP62-3,Up,4h
lnc-ZFX-1,Up,4h
lnc-ZFY-1,Up,4h
lnc-ZFYVE1-1,Up,4h
lnc-ZFYVE1-5,Up,4h
lnc-ZFYVE21-1,Up,4h
lnc-ZFYVE9-1,Up,4h
lnc-ZG16-3,Up,4h
lnc-ZG16-4,Up,4h
lnc-ZGLP1-3,Up,4h
lnc-ZGPAT-1,Up,4h
lnc-ZHX1-1,Up,4h
lnc-ZHX3-1,Up,4h
lnc-ZKSCAN4-1,Up,4h
lnc-ZKSCAN5-1,Up,4h
lnc-ZMAT3-4,Up,4h
lnc-ZMYM1-2,Up,4h
lnc-ZMYM2-1,Up,4h
lnc-ZMYM3-2,Up,4h
