Gene,Regulation,Timepoint
NBPF10,Down,12h
NBPF11,Down,12h
NBPF12,Down,12h
NBPF15,Down,12h
NBPF4,Down,12h
NBPF6,Down,12h
NBPF8,Down,12h
NBR2,Down,12h
NCCRP1,Down,12h
NCF1B,Down,12h
NCMAP,Down,12h
NCR3LG1,Down,12h
NCRUPAR,Down,12h
NDOR1,Down,12h
NDUFA6-AS1,Down,12h
NEAT1,Down,12h
NEB,Down,12h
NEK10,Down,12h
NEK2,Down,12h
NEK8,Down,12h
NEU3,Down,12h
NEXN-AS1,Down,12h
NF2,Down,12h
NFAT5,Down,12h
NFATC2IP,Down,12h
NFKBID,Down,12h
NFKBIZ,Down,12h
NFRKB,Down,12h
NFYC-AS1,Down,12h
NHSL1,Down,12h
NIN,Down,12h
NINL,Down,12h
NIPSNAP1,Down,12h
NISCH,Down,12h
NIT1,Down,12h
NKD1,Down,12h
NKPD1,Down,12h
NKTR,Down,12h
NLN,Down,12h
NLRC3,Down,12h
NLRC5,Down,12h
NLRP12,Down,12h
NLRP2,Down,12h
NMNAT1,Down,12h
NMT2,Down,12h
NMUR1,Down,12h
NNAT,Down,12h
NOD1,Down,12h
NOL8,Down,12h
NOL9,Down,12h
NOM1,Down,12h
NOP14-AS1,Down,12h
NOS1,Down,12h
NOS3,Down,12h
NOTCH2NL,Down,12h
NPAP1,Down,12h
NPDC1,Down,12h
NPHP3,Down,12h
NPHP4,Down,12h
NPHS1,Down,12h
NPIPA2,Down,12h
NPIPA5,Down,12h
NPIPB5,Down,12h
NPR1,Down,12h
NPTN-IT1,Down,12h
NR2F1,Down,12h
NR3C2,Down,12h
NR6A1,Down,12h
NRBP2,Down,12h
NRGN,Down,12h
NRIP2,Down,12h
NRROS,Down,12h
NSD1,Down,12h
NSUN5P2,Down,12h
NT5DC3,Down,12h
NTN3,Down,12h
NUAK2,Down,12h
NUBPL,Down,12h
NUDT19,Down,12h
NUDT4,Down,12h
NUP62,Down,12h
NUTM2B,Down,12h
NUTM2D,Down,12h
NUTM2G,Down,12h
NWD1,Down,12h
NXF3,Down,12h
NXN,Down,12h
NXNL2,Down,12h
NXPE3,Down,12h
NYAP2,Down,12h
OCLN,Down,12h
OCSTAMP,Down,12h
ODF2,Down,12h
ODF2L,Down,12h
OLAH,Down,12h
OLFML2A,Down,12h
OMG,Down,12h
OPA3,Down,12h
OPHN1,Down,12h
OPRK1,Down,12h
OPRM1,Down,12h
OR7D2,Down,12h
ORAI2,Down,12h
ORC4,Down,12h
ORC6,Down,12h
OSBP2,Down,12h
OSBPL2,Down,12h
OSER1-AS1,Down,12h
OSGEPL1-AS1,Down,12h
OSMR,Down,12h
OTOGL,Down,12h
OTUD3,Down,12h
OTX1,Down,12h
OVGP1,Down,12h
OXCT2,Down,12h
P2RX1,Down,12h
P2RX5-TAX1BP3,Down,12h
P2RX7,Down,12h
P2RY11,Down,12h
PABPC1P2,Down,12h
PABPN1,Down,12h
PAFAH2,Down,12h
PAG1,Down,12h
PALM2,Down,12h
PAN2,Down,12h
PANK1,Down,12h
PANK2,Down,12h
PAPL,Down,12h
PAPLN,Down,12h
PAQR6,Down,12h
PAQR7,Down,12h
PARD6G,Down,12h
PARK2,Down,12h
PARP11,Down,12h
PART1,Down,12h
PATE4,Down,12h
PATZ1,Down,12h
PAX8,Down,12h
PAXBP1-AS1,Down,12h
PAXIP1-AS1,Down,12h
PBOV1,Down,12h
PCAT18,Down,12h
PCAT19,Down,12h
PCBD2,Down,12h
PCDH11X,Down,12h
PCDH11Y,Down,12h
PCDHA9,Down,12h
PCDHB15,Down,12h
PCDHB9,Down,12h
PCDHGA10,Down,12h
PCDHGB5,Down,12h
PCDHGC4,Down,12h
PCDHGC5,Down,12h
PCED1B,Down,12h
PCED1B-AS1,Down,12h
PCF11,Down,12h
PCIF1,Down,12h
PCLO,Down,12h
PCM1,Down,12h
PCNXL2,Down,12h
PCSK5,Down,12h
PCYOX1L,Down,12h
PDCD4-AS1,Down,12h
PDDC1,Down,12h
PDE11A,Down,12h
PDE4A,Down,12h
PDE4C,Down,12h
PDE6A,Down,12h
PDE6B,Down,12h
PDIA3P1,Down,12h
PDK3,Down,12h
PDP2,Down,12h
PDPR,Down,12h
PDXDC2P,Down,12h
PDZD2,Down,12h
PDZD8,Down,12h
PEAK1,Down,12h
PECR,Down,12h
PELP1,Down,12h
PER2,Down,12h
PEX12,Down,12h
PFAS,Down,12h
PFN1P2,Down,12h
PGAM2,Down,12h
PGAP1,Down,12h
PGM2L1,Down,12h
PGM5P2,Down,12h
PHACTR4,Down,12h
PHC3,Down,12h
PHF12,Down,12h
PHF21A,Down,12h
PHF3,Down,12h
PHGDH,Down,12h
PHKA1,Down,12h
PHLPP2,Down,12h
PHOSPHO2-KLHL23,Down,12h
PHYHD1,Down,12h
PI4KAP1,Down,12h
PIGM,Down,12h
PIGZ,Down,12h
PIK3C2B,Down,12h
PIK3R1,Down,12h
PIN4P1,Down,12h
PINK1-AS,Down,12h
PIPOX,Down,12h
PIWIL2,Down,12h
PKD1,Down,12h
PKD1P1,Down,12h
PKD2,Down,12h
PLA2G12A,Down,12h
PLA2G4B,Down,12h
PLAGL1,Down,12h
PLCB2,Down,12h
PLCXD1,Down,12h
PLD6,Down,12h
PLEKHA5,Down,12h
PLEKHG2,Down,12h
PLEKHG4,Down,12h
PLEKHH1,Down,12h
PLEKHH2,Down,12h
PLEKHM1P,Down,12h
PLEKHM3,Down,12h
PLEKHN1,Down,12h
PLGLB1,Down,12h
PLTP,Down,12h
PLXDC1,Down,12h
PLXDC2,Down,12h
PM20D2,Down,12h
PMS2CL,Down,12h
PMS2P9,Down,12h
PNISR,Down,12h
PNMA2,Down,12h
PNN,Down,12h
PNPLA1,Down,12h
PNPLA3,Down,12h
PNPLA4,Down,12h
PNPO,Down,12h
POC1B-GALNT4,Down,12h
PODNL1,Down,12h
PODXL,Down,12h
POGZ,Down,12h
POLA1,Down,12h
POLH,Down,12h
POLM,Down,12h
POLR1A,Down,12h
POLR2J2,Down,12h
POM121,Down,12h
POM121L10P,Down,12h
POMZP3,Down,12h
POU2AF1,Down,12h
POU2F1,Down,12h
POU5F1,Down,12h
PPAPDC1B,Down,12h
PPARA,Down,12h
PPARD,Down,12h
PPEF2,Down,12h
PPFIA4,Down,12h
PPIEL,Down,12h
PPIL2,Down,12h
PPIL6,Down,12h
PPIP5K1,Down,12h
PPM1K,Down,12h
PPM1L,Down,12h
PPP1R12B,Down,12h
PPP1R14C,Down,12h
PPP1R26,Down,12h
PPP1R3B,Down,12h
PPP1R3E,Down,12h
PPRC1,Down,12h
PQLC2,Down,12h
PRAP1,Down,12h
PRDM4,Down,12h
PRDM7,Down,12h
PRELP,Down,12h
PRICKLE1,Down,12h
PRICKLE2-AS3,Down,12h
PRKAR2A-AS1,Down,12h
PRKXP1,Down,12h
PRNCR1,Down,12h
PRND,Down,12h
PROM2,Down,12h
PRORSD1P,Down,12h
PRR11,Down,12h
PRR14L,Down,12h
PRR23C,Down,12h
PRR27,Down,12h
PRR3,Down,12h
PRR5L,Down,12h
PRR7-AS1,Down,12h
PRRC2B,Down,12h
PRRC2C,Down,12h
PRRG4,Down,12h
PRRT3,Down,12h
PRUNE2,Down,12h
PSD3,Down,12h
PSMD5-AS1,Down,12h
PSTPIP2,Down,12h
PTAFR,Down,12h
PTCD1,Down,12h
PTCSC3,Down,12h
PTGES2-AS1,Down,12h
PTGES3L,Down,12h
PTGIS,Down,12h
PTK6,Down,12h
PTPN3,Down,12h
PTPRB,Down,12h
PTPRD-AS2,Down,12h
PTPRG-AS1,Down,12h
PTPRH,Down,12h
PVT1,Down,12h
PWARSN,Down,12h
PXMP4,Down,12h
QPCTL,Down,12h
QSER1,Down,12h
R3HDM2,Down,12h
RAB17,Down,12h
RAB20,Down,12h
RAB27A,Down,12h
RAB33B,Down,12h
RAB36,Down,12h
RAB3B,Down,12h
RAB3D,Down,12h
RAB42,Down,12h
RABL2B,Down,12h
RAD50,Down,12h
RAD51-AS1,Down,12h
RAD54B,Down,12h
RAD9A,Down,12h
RALGAPA1P,Down,12h
RAMP2-AS1,Down,12h
RASA4,Down,12h
RASAL2,Down,12h
RASAL2-AS1,Down,12h
RASGRP4,Down,12h
RAX2,Down,12h
RBAK,Down,12h
RBM10,Down,12h
RBM12B,Down,12h
RBM14-RBM4,Down,12h
RBM15,Down,12h
RBM19,Down,12h
RBM25,Down,12h
RBM26-AS1,Down,12h
RBM43,Down,12h
RBM5-AS1,Down,12h
RBM6,Down,12h
RBMS2,Down,12h
RBPMS,Down,12h
RC3H1,Down,12h
RCN3,Down,12h
RD3,Down,12h
RDH13,Down,12h
REC8,Down,12h
RECQL5,Down,12h
REL,Down,12h
REST,Down,12h
REV3L,Down,12h
RFFL,Down,12h
RFPL1S,Down,12h
RFT1,Down,12h
RFX3,Down,12h
RFX8,Down,12h
RGL4,Down,12h
RGMA,Down,12h
RGPD1,Down,12h
RGPD2,Down,12h
RGPD5,Down,12h
RGS12,Down,12h
RHBDF2,Down,12h
RHBG,Down,12h
RHD,Down,12h
RHOBTB2,Down,12h
RHOF,Down,12h
RHPN1,Down,12h
RHPN1-AS1,Down,12h
RIMBP3B,Down,12h
RIMS1,Down,12h
RIMS2,Down,12h
RINL,Down,12h
RIPPLY3,Down,12h
RLIM,Down,12h
RND2,Down,12h
RNF125,Down,12h
RNF138P1,Down,12h
RNF139-AS1,Down,12h
RNF144B,Down,12h
RNF169,Down,12h
RNF207,Down,12h
RNF216,Down,12h
RNF217,Down,12h
RNF222,Down,12h
RNF26,Down,12h
ROR1-AS1,Down,12h
RPGR,Down,12h
RPH3AL,Down,12h
RPL23AP64,Down,12h
RPL32P3,Down,12h
RPL34-AS1,Down,12h
RPLP0P2,Down,12h
RPS15AP10,Down,12h
RPS16P5,Down,12h
RPS6KA6,Down,12h
RPS6KL1,Down,12h
RRN3P3,Down,12h
RRP15,Down,12h
RRP1B,Down,12h
RRP7B,Down,12h
RRS1-AS1,Down,12h
RSG1,Down,12h
RTEL1,Down,12h
RUNDC1,Down,12h
RUNX1-IT1,Down,12h
RXFP4,Down,12h
S100PBP,Down,12h
SALL4,Down,12h
SAMD5,Down,12h
SAP25,Down,12h
SAP30L-AS1,Down,12h
SCAI,Down,12h
SCAMP2,Down,12h
SCAMP4,Down,12h
SCAND2P,Down,12h
SCARF1,Down,12h
SCD5,Down,12h
SCHLAP1,Down,12h
SCML4,Down,12h
SCN11A,Down,12h
SCN2B,Down,12h
SCUBE3,Down,12h
SDHAP1,Down,12h
SEC14L4,Down,12h
SEC24B-AS1,Down,12h
SEC31B,Down,12h
SEMA4F,Down,12h
SEMA5A,Down,12h
SEPT14,Down,12h
SERF1B,Down,12h
SERINC4,Down,12h
SERPINB9,Down,12h
SETBP1,Down,12h
SETD1A,Down,12h
SETD2,Down,12h
SETMAR,Down,12h
SFI1,Down,12h
SFR1,Down,12h
SFTPB,Down,12h
SFXN2,Down,12h
SGK223,Down,12h
SGK3,Down,12h
SGK494,Down,12h
SGSM1,Down,12h
SH3BP2,Down,12h
SH3D21,Down,12h
SH3GL1P2,Down,12h
SH3PXD2B,Down,12h
SHANK2-AS1,Down,12h
SHANK2-AS3,Down,12h
SHISA9,Down,12h
SHOX,Down,12h
SHPRH,Down,12h
SHROOM4,Down,12h
SIDT2,Down,12h
SIGLEC10,Down,12h
SIGLEC11,Down,12h
SIGLEC14,Down,12h
SIGLEC5,Down,12h
SIGLEC8,Down,12h
SIRPB2,Down,12h
SIRT3,Down,12h
SIX4,Down,12h
SKA1,Down,12h
SKP2,Down,12h
SLC11A1,Down,12h
SLC14A2,Down,12h
SLC15A1,Down,12h
SLC16A12,Down,12h
SLC16A4,Down,12h
SLC16A7,Down,12h
SLC17A9,Down,12h
SLC1A2,Down,12h
SLC22A18,Down,12h
SLC22A5,Down,12h
SLC24A1,Down,12h
SLC24A4,Down,12h
SLC25A15,Down,12h
SLC25A16,Down,12h
SLC25A34,Down,12h
SLC25A45,Down,12h
SLC25A51,Down,12h
SLC25A53,Down,12h
SLC26A4,Down,12h
SLC27A1,Down,12h
SLC29A3,Down,12h
SLC2A11,Down,12h
SLC2A4,Down,12h
SLC35A3,Down,12h
SLC35D2,Down,12h
SLC35E2,Down,12h
SLC35E3,Down,12h
SLC35F1,Down,12h
SLC35F6,Down,12h
SLC36A1,Down,12h
SLC36A2,Down,12h
SLC37A1,Down,12h
SLC4A1,Down,12h
SLC4A8,Down,12h
SLC52A1,Down,12h
SLC5A5,Down,12h
SLC5A6,Down,12h
SLC6A20,Down,12h
SLC6A4,Down,12h
SLC7A11-AS1,Down,12h
SLC7A14,Down,12h
SLC7A5P2,Down,12h
SLC7A8,Down,12h
SLC8A1-AS1,Down,12h
SLC9A3,Down,12h
SLC9A4,Down,12h
SLC9A7,Down,12h
SLCO2B1,Down,12h
SLFN13,Down,12h
SLFNL1-AS1,Down,12h
SLITRK5,Down,12h
SLX1A-SULT1A3,Down,12h
SLX1B-SULT1A4,Down,12h
SLX4,Down,12h
SMA4,Down,12h
SMA5,Down,12h
SMAD3,Down,12h
SMAD6,Down,12h
SMC5,Down,12h
SMCR8,Down,12h
SMG1,Down,12h
SMG1P1,Down,12h
SMG1P3,Down,12h
SMG1P5,Down,12h
SMG1P7,Down,12h
SMG6,Down,12h
SMIM14,Down,12h
SMIM17,Down,12h
SMIM5,Down,12h
SMN2,Down,12h
SMYD4,Down,12h
SNAPC3,Down,12h
SND1-IT1,Down,12h
SNHG20,Down,12h
SNIP1,Down,12h
SNTB2,Down,12h
SNTN,Down,12h
SNX19,Down,12h
SNX20,Down,12h
SNX21,Down,12h
SNX22,Down,12h
SNX33,Down,12h
SOBP,Down,12h
SOCS7,Down,12h
SORL1,Down,12h
SOX5,Down,12h
SP4,Down,12h
SPACA6P-AS,Down,12h
SPATA20,Down,12h
SPATA5,Down,12h
SPATS2,Down,12h
SPC25,Down,12h
SPDYE2,Down,12h
SPDYE2B,Down,12h
SPDYE5,Down,12h
SPDYE6,Down,12h
SPDYE8P,Down,12h
SPIB,Down,12h
SPICE1,Down,12h
SPN,Down,12h
SPOCD1,Down,12h
SPPL3,Down,12h
SPRED3,Down,12h
SPRYD4,Down,12h
SPRYD7,Down,12h
SPTBN5,Down,12h
SREK1,Down,12h
SRGAP1,Down,12h
SRP14-AS1,Down,12h
SRRM2-AS1,Down,12h
SRSF12,Down,12h
SSBP3-AS1,Down,12h
SSH3,Down,12h
SSTR2,Down,12h
ST6GAL1,Down,12h
ST6GAL2,Down,12h
STAC2,Down,12h
STAG3L1,Down,12h
STAG3L5P-PVRIG2P-PILRB,Down,12h
STAR,Down,12h
STARD4-AS1,Down,12h
STARD7-AS1,Down,12h
STARD9,Down,12h
STAU2-AS1,Down,12h
STC2,Down,12h
STEAP2,Down,12h
STK10,Down,12h
STK16,Down,12h
STK36,Down,12h
STL,Down,12h
STON2,Down,12h
STRIP2,Down,12h
STX16,Down,12h
STX16-NPEPL1,Down,12h
STX1A,Down,12h
STX2,Down,12h
STXBP5L,Down,12h
SUGP2,Down,12h
SUGT1P3,Down,12h
SULT1C2,Down,12h
SULT1C2P1,Down,12h
SULT2A1,Down,12h
SUSD5,Down,12h
SV2B,Down,12h
SWSAP1,Down,12h
SYCP2L,Down,12h
SYNJ2BP,Down,12h
SYNPO2,Down,12h
SYT11,Down,12h
SYT15,Down,12h
SZT2,Down,12h
TADA2B,Down,12h
TAF1L,Down,12h
TAF4B,Down,12h
TAF8,Down,12h
TARS2,Down,12h
TAT,Down,12h
TATDN3,Down,12h
TBC1D13,Down,12h
TBC1D24,Down,12h
TBC1D3,Down,12h
TBC1D3C,Down,12h
TBC1D3F,Down,12h
TBCCD1,Down,12h
TBX18,Down,12h
TCAM1P,Down,12h
TCF7,Down,12h
TCF7L2,Down,12h
TCHP,Down,12h
TCTA,Down,12h
TECPR1,Down,12h
TEP1,Down,12h
TERF1,Down,12h
TESPA1,Down,12h
TFAMP1,Down,12h
TFAP4,Down,12h
TFDP2,Down,12h
TG,Down,12h
TGFBRAP1,Down,12h
THEMIS2,Down,12h
THRIL,Down,12h
THSD7A,Down,12h
THTPA,Down,12h
TIGD1,Down,12h
TIMM23B,Down,12h
TINAGL1,Down,12h
TINCR,Down,12h
TK2,Down,12h
TLCD2,Down,12h
TLE1,Down,12h
TLE3,Down,12h
TLL2,Down,12h
TLN2,Down,12h
TLR7,Down,12h
TLR9,Down,12h
TMC7,Down,12h
TMCC1-AS1,Down,12h
TMCO6,Down,12h
TMEM106A,Down,12h
TMEM120B,Down,12h
TMEM130,Down,12h
TMEM136,Down,12h
TMEM14E,Down,12h
TMEM161B-AS1,Down,12h
TMEM168,Down,12h
TMEM17,Down,12h
TMEM180,Down,12h
TMEM181,Down,12h
TMEM184A,Down,12h
TMEM209,Down,12h
TMEM212,Down,12h
TMEM213,Down,12h
TMEM231,Down,12h
TMEM236,Down,12h
TMEM241,Down,12h
TMEM256-PLSCR3,Down,12h
TMEM38A,Down,12h
TMEM41A,Down,12h
TMEM45B,Down,12h
TMEM53,Down,12h
TMEM56,Down,12h
TMEM63A,Down,12h
TMEM79,Down,12h
TMEM80,Down,12h
TMEM86A,Down,12h
TMPRSS11B,Down,12h
TMPRSS3,Down,12h
TMSB4Y,Down,12h
TNFAIP3,Down,12h
TNFAIP8L1,Down,12h
TNFRSF14,Down,12h
TNFRSF21,Down,12h
TNFSF13,Down,12h
TNRC6A,Down,12h
TNRC6B,Down,12h
TNRC6C-AS1,Down,12h
TONSL,Down,12h
TOP3A,Down,12h
TP53,Down,12h
TP53AIP1,Down,12h
TP73,Down,12h
TP73-AS1,Down,12h
TPM3P9,Down,12h
TPMT,Down,12h
TPR,Down,12h
TPRG1,Down,12h
TPTE2P1,Down,12h
TRAF3IP1,Down,12h
TRAF3IP2,Down,12h
TRAF3IP2-AS1,Down,12h
TRAK1,Down,12h
TRAM2,Down,12h
TRAPPC2,Down,12h
TRAPPC9,Down,12h
TREML1,Down,12h
TRERF1,Down,12h
TRG-AS1,Down,12h
TRIM41,Down,12h
TRIM45,Down,12h
TRIM46,Down,12h
TRIM52-AS1,Down,12h
TRIM54,Down,12h
TRIM56,Down,12h
TRIM58,Down,12h
TRIM65,Down,12h
TRIM66,Down,12h
TRIO,Down,12h
TRIP11,Down,12h
TRMT10B,Down,12h
TRPA1,Down,12h
TRPM6,Down,12h
TRPS1,Down,12h
TRPV1,Down,12h
TSC1,Down,12h
TSC22D1-AS1,Down,12h
TSG1,Down,12h
TSHZ1,Down,12h
TSHZ2,Down,12h
TSIX,Down,12h
TSKU,Down,12h
TSNARE1,Down,12h
TSNAX-DISC1,Down,12h
TSPAN32,Down,12h
TSPAN4,Down,12h
TSPYL4,Down,12h
TSTD3,Down,12h
TTC18,Down,12h
TTC21B,Down,12h
TTC26,Down,12h
TTC3,Down,12h
TTC31,Down,12h
TTLL3,Down,12h
TTLL4,Down,12h
TTN,Down,12h
TTPAL,Down,12h
TUBA3FP,Down,12h
TUBG2,Down,12h
TUBGCP6,Down,12h
TUFT1,Down,12h
TUG1,Down,12h
TVP23A,Down,12h
TVP23C,Down,12h
TXNDC15,Down,12h
TYSND1,Down,12h
TYW5,Down,12h
U2AF1L4,Down,12h
UBALD1,Down,12h
UBE2D4,Down,12h
UBE2Q2P1,Down,12h
UBIAD1,Down,12h
UBL7-AS1,Down,12h
UBN2,Down,12h
UBOX5,Down,12h
UCKL1-AS1,Down,12h
UCP2,Down,12h
UG0898H09,Down,12h
UGDH-AS1,Down,12h
UGT8,Down,12h
ULK2,Down,12h
UNKL,Down,12h
UPK1A-AS1,Down,12h
UPK1B,Down,12h
UPK3BL,Down,12h
URB1,Down,12h
URB2,Down,12h
URGCP-MRPS24,Down,12h
USP13,Down,12h
USP20,Down,12h
USP32P2,Down,12h
USP35,Down,12h
USP4,Down,12h
USP49,Down,12h
USP54,Down,12h
UTRN,Down,12h
UTS2B,Down,12h
UTY,Down,12h
UVSSA,Down,12h
VAMP1,Down,12h
VARS2,Down,12h
VGLL3,Down,12h
VIPR2,Down,12h
VMAC,Down,12h
VN1R2,Down,12h
VPS13B,Down,12h
VPS13C,Down,12h
VPS53,Down,12h
VSIG1,Down,12h
VSIG2,Down,12h
VSTM1,Down,12h
VSTM4,Down,12h
VWA2,Down,12h
WASH5P,Down,12h
WDR11-AS1,Down,12h
WDR27,Down,12h
WDR52,Down,12h
WDR62,Down,12h
WDR76,Down,12h
WDR90,Down,12h
WDR91,Down,12h
WDR93,Down,12h
WFDC8,Down,12h
WHAMMP2,Down,12h
WIPF2,Down,12h
WIPF3,Down,12h
WNT2B,Down,12h
WNT6,Down,12h
WNT7B,Down,12h
WT1-AS,Down,12h
WWC1,Down,12h
WWOX,Down,12h
XAF1,Down,12h
XIAP,Down,12h
XKR5,Down,12h
XKR9,Down,12h
XPA,Down,12h
XPNPEP3,Down,12h
XRCC2,Down,12h
XRCC3,Down,12h
YAF2,Down,12h
YPEL1,Down,12h
ZBED1,Down,12h
ZBTB11-AS1,Down,12h
ZBTB21,Down,12h
ZBTB3,Down,12h
ZBTB37,Down,12h
ZBTB40,Down,12h
ZBTB8A,Down,12h
ZC2HC1C,Down,12h
ZC3H12A,Down,12h
ZC3H12B,Down,12h
ZC3H12D,Down,12h
ZC3H13,Down,12h
ZC3HAV1L,Down,12h
ZCCHC11,Down,12h
ZCCHC4,Down,12h
ZCCHC6,Down,12h
ZDHHC8,Down,12h
ZDHHC8P1,Down,12h
ZEB1,Down,12h
ZFHX2,Down,12h
ZFP14,Down,12h
ZFP28,Down,12h
ZFP36,Down,12h
ZFP42,Down,12h
ZFP64,Down,12h
ZFP69B,Down,12h
ZFPM1,Down,12h
ZFPM2,Down,12h
ZFYVE20,Down,12h
ZIM3,Down,12h
ZKSCAN3,Down,12h
ZKSCAN5,Down,12h
ZKSCAN7,Down,12h
ZKSCAN8,Down,12h
ZMIZ1-AS1,Down,12h
ZMIZ2,Down,12h
ZNF100,Down,12h
ZNF114,Down,12h
ZNF117,Down,12h
ZNF12,Down,12h
ZNF121,Down,12h
ZNF136,Down,12h
ZNF137P,Down,12h
ZNF141,Down,12h
ZNF142,Down,12h
ZNF154,Down,12h
ZNF160,Down,12h
ZNF204P,Down,12h
ZNF205-AS1,Down,12h
ZNF211,Down,12h
ZNF223,Down,12h
ZNF234,Down,12h
ZNF252P-AS1,Down,12h
ZNF264,Down,12h
ZNF273,Down,12h
ZNF280C,Down,12h
ZNF286A,Down,12h
ZNF286B,Down,12h
ZNF292,Down,12h
ZNF316,Down,12h
ZNF321P,Down,12h
ZNF331,Down,12h
ZNF333,Down,12h
ZNF33A,Down,12h
ZNF34,Down,12h
ZNF347,Down,12h
ZNF354B,Down,12h
ZNF354C,Down,12h
ZNF37A,Down,12h
ZNF37BP,Down,12h
ZNF407,Down,12h
ZNF417,Down,12h
ZNF426,Down,12h
ZNF429,Down,12h
ZNF43,Down,12h
ZNF431,Down,12h
ZNF44,Down,12h
ZNF440,Down,12h
ZNF445,Down,12h
ZNF460,Down,12h
ZNF461,Down,12h
ZNF462,Down,12h
ZNF469,Down,12h
ZNF471,Down,12h
ZNF483,Down,12h
ZNF486,Down,12h
ZNF490,Down,12h
ZNF491,Down,12h
ZNF492,Down,12h
ZNF493,Down,12h
ZNF506,Down,12h
ZNF512,Down,12h
ZNF514,Down,12h
ZNF519,Down,12h
ZNF526,Down,12h
ZNF527,Down,12h
ZNF529,Down,12h
ZNF542P,Down,12h
ZNF544,Down,12h
ZNF548,Down,12h
ZNF550,Down,12h
ZNF554,Down,12h
ZNF555,Down,12h
ZNF557,Down,12h
ZNF577,Down,12h
ZNF578,Down,12h
ZNF586,Down,12h
ZNF587,Down,12h
ZNF589,Down,12h
ZNF594,Down,12h
ZNF618,Down,12h
ZNF619,Down,12h
ZNF621,Down,12h
ZNF626,Down,12h
ZNF662,Down,12h
ZNF665,Down,12h
ZNF667,Down,12h
ZNF669,Down,12h
ZNF670-ZNF695,Down,12h
ZNF674,Down,12h
ZNF674-AS1,Down,12h
ZNF677,Down,12h
ZNF678,Down,12h
ZNF681,Down,12h
ZNF696,Down,12h
ZNF7,Down,12h
ZNF70,Down,12h
ZNF708,Down,12h
ZNF709,Down,12h
ZNF713,Down,12h
ZNF714,Down,12h
ZNF716,Down,12h
ZNF721,Down,12h
ZNF737,Down,12h
ZNF738,Down,12h
ZNF747,Down,12h
ZNF749,Down,12h
ZNF761,Down,12h
ZNF767P,Down,12h
ZNF778,Down,12h
ZNF780A,Down,12h
ZNF780B,Down,12h
ZNF783,Down,12h
ZNF785,Down,12h
ZNF786,Down,12h
ZNF788,Down,12h
ZNF789,Down,12h
ZNF791,Down,12h
ZNF793,Down,12h
ZNF805,Down,12h
ZNF814,Down,12h
ZNF815P,Down,12h
ZNF818P,Down,12h
ZNF829,Down,12h
ZNF835,Down,12h
ZNF841,Down,12h
ZNF850,Down,12h
ZNF862,Down,12h
ZNF876P,Down,12h
ZNF91,Down,12h
ZNF99,Down,12h
ZNRF3-AS1,Down,12h
ZRANB3,Down,12h
ZSCAN12,Down,12h
ZSCAN22,Down,12h
ZSCAN29,Down,12h
ZSWIM1,Down,12h
ZXDC,Down,12h
ZYG11A,Down,12h
A1BG-AS1,Down,24h
AAAS,Down,24h
AAK1,Down,24h
AASS,Down,24h
ABCA9,Down,24h
ABCC3,Down,24h
ABCC5,Down,24h
ABCC6,Down,24h
ABCC9,Down,24h
ABHD11,Down,24h
ABHD15,Down,24h
ABHD16B,Down,24h
ABHD17A,Down,24h
ABHD17B,Down,24h
ACADSB,Down,24h
ACAP3,Down,24h
ACBD3,Down,24h
ACBD4,Down,24h
ACBD5,Down,24h
ACBD7,Down,24h
ACKR2,Down,24h
ACTR6,Down,24h
ACVR1B,Down,24h
ACY1,Down,24h
ADAM8,Down,24h
ADAM9,Down,24h
ADAMTS15,Down,24h
ADAMTSL4,Down,24h
ADAMTSL4-AS1,Down,24h
ADARB1,Down,24h
ADAT1,Down,24h
ADAT2,Down,24h
ADCK1,Down,24h
ADCY1,Down,24h
ADCY7,Down,24h
ADCY8,Down,24h
ADIPOQ,Down,24h
ADORA2A,Down,24h
ADPGK-AS1,Down,24h
AEN,Down,24h
AFAP1-AS1,Down,24h
AFF1,Down,24h
AFF3,Down,24h
AFMID,Down,24h
AGAP2,Down,24h
AGAP6,Down,24h
AGAP9,Down,24h
AGMAT,Down,24h
AGPAT4,Down,24h
AGPAT4-IT1,Down,24h
AGPAT6,Down,24h
AHCTF1,Down,24h
AHCYL2,Down,24h
AHNAK,Down,24h
AHNAK2,Down,24h
AICDA,Down,24h
AIM1,Down,24h
AIMP2,Down,24h
AKAP1,Down,24h
AKAP13,Down,24h
AKAP17A,Down,24h
AKAP5,Down,24h
AKIP1,Down,24h
AKR1C3,Down,24h
AKT1,Down,24h
ALDH3A2,Down,24h
ALDH4A1,Down,24h
ALDH6A1,Down,24h
ALG1,Down,24h
ALG10B,Down,24h
ALG13,Down,24h
ALG1L9P,Down,24h
ALKBH3,Down,24h
ALMS1,Down,24h
ALPK3,Down,24h
ALPP,Down,24h
ALS2CL,Down,24h
AMER3,Down,24h
AMIGO3,Down,24h
AMZ1,Down,24h
ANAPC16,Down,24h
ANAPC4,Down,24h
ANGEL2,Down,24h
ANGPT2,Down,24h
ANK2,Down,24h
ANKDD1A,Down,24h
ANKHD1,Down,24h
ANKHD1-EIF4EBP3,Down,24h
ANKLE1,Down,24h
ANKMY2,Down,24h
ANKRD10,Down,24h
ANKRD20A9P,Down,24h
ANKRD27,Down,24h
ANKRD30BP2,Down,24h
ANKRD36,Down,24h
ANKRD36B,Down,24h
ANKRD40,Down,24h
ANKRD44,Down,24h
ANKRD44-IT1,Down,24h
